generation,ge,gi,sparsity,thalamic_ex,thalamic_in,ex_firing_error_norm,inhib_firing_error_norm,psd_peak_error_norm
6,0.26124172944749946,1.9257291568864556,0.6573577143687376,1.8607156030806937,5.292228076303601,0.9999999995,0.09786483556288826,0.7389181280616683
6,1.0164871914087463,1.9401988874518277,0.9157726897569389,4.3678304734768485,5.906482963646379,0.39901551191280343,0.28136798448384237,2.3278208693503997
6,0.36078456459360053,0.9644247763986731,0.9157726897569389,4.239745115433667,5.860042984997093,0.29551084594126714,0.4672321814844009,2.9381967258260095
6,1.0878993722533827,1.5848440631122025,0.7655468820684981,3.7895041446736126,4.489999543251494,0.476875324002387,0.04973078564804741,1.3114718194702222
6,1.1773760834839961,1.6509745174828494,0.7715259461565829,3.650072635085589,4.483963093444842,0.6505554014117048,0.09571904415963545,0.9395034149120268
6,0.22518232116347914,1.6793692072178847,0.7227673879136564,3.856654809668945,5.30311556615819,0.6933446224423998,0.12107095886463316,0.8205689083230001
6,0.30974093700254013,0.8399303757691355,0.9673813938138811,3.6725557807713445,1.2099493297554704,0.10259788734116068,0.9046805374475072,2.977428980341719
6,0.8564455891072014,1.6677135902859688,0.9157726897569389,4.3678304734768485,6.0676004040660105,0.39982382371416003,0.37578289800108094,1.0898203215603135
6,0.8466528979451513,1.6720013322774205,0.5214014112581327,5.22443108355651,0.27559113243068367,3.816267651665307,0.19366516958184665,0.5002499375212255
6,0.23058357969841184,0.5029518303199716,0.3388430756728699,3.704904441914312,3.5511222205762882,0.15236204476548332,0.22858583587910625,3.9007905180947646
6,1.0164871914087463,1.968611262553073,0.9157726897569389,4.305517833564564,5.906482963646379,0.47904977603747295,0.25762062301646776,1.1007762412429083
6,1.1773760834839961,1.923444068940796,0.7715259461565829,3.650072635085589,4.322845653025158,0.6671716122309621,0.1864513732220294,0.7430791792565447
6,1.1744130719281776,1.3533378422211282,0.8121273639021196,1.1773784348941545,5.001279557702205,0.9999999995,0.037544418134410014,1.1274972283554183
6,0.4326388554248912,0.9644247763986731,0.9157726897569389,4.239745115433667,5.860042984997093,0.26047387379456927,0.48266501922838806,0.930680754411533
6,1.1730366536510628,1.3401936150474827,0.9356585275657037,2.917526594568775,5.001279557702205,0.9883404745098893,0.023739032553032943,1.8684775442037524
6,1.0878993722533827,1.5848440631122025,0.7655468820684981,3.7889765975732486,4.489999543251494,0.4743343143471642,0.05217683273691032,3.2819392132654066
6,0.5419243776807334,1.6509401454245438,0.7715259461565829,4.881156262374743,0.624581055547561,2.84154801710743,0.5267511221973555,0.46935239070218343
7,0.8466528979451513,1.6554051876408835,0.527359309095329,5.495936876730595,0.27559113243068367,4.253377896841646,0.08920759379153251,0.471478171984425
7,1.0164871914087463,1.9401988874518277,0.9157726897569389,4.3678304734768485,5.906482963646379,0.39901551191280343,0.28136798448384237,2.3278208693503997
7,1.0878993722533827,1.5848440631122025,0.7655468820684981,3.7895041446736126,4.489999543251494,0.476875324002387,0.04973078564804741,1.3114718194702222
7,1.1773760834839961,1.6509745174828494,0.7715259461565829,3.650072635085589,4.483963093444842,0.6505554014117048,0.09571904415963545,0.9395034149120268
7,1.2571402345925407,0.7393433950850521,0.9355148041569327,2.3166255295179283,4.528690959225543,0.9992191159975867,0.037913003482259934,1.522990479256919
7,0.23058357969841184,0.5029518303199716,0.3388430756728699,3.704904441914312,3.5511222205762882,0.15236204476548332,0.22858583587910625,3.9007905180947646
7,1.2752468133152148,1.6350381256106992,0.7811788882498965,3.651669095154432,4.658985446542432,0.679999389308164,0.0433715776704489,2.4815905517269234
7,1.0164871914087463,1.968611262553073,0.9157726897569389,4.305517833564564,5.906482963646379,0.47904977603747295,0.25762062301646776,1.1007762412429083
7,1.1773760834839961,1.923444068940796,0.7715259461565829,3.650072635085589,4.322845653025158,0.6671716122309621,0.1864513732220294,0.7430791792565447
