pre_norm,sep_norm,psd_norm,composite
0.24916943521594792,0.10733016983016996,0.4066666666666666,0.488858824794424
0.11627906976744207,0.7860889110889111,0.25,0.8330405741636668
0.14534883720930147,0.41321178821178817,0.26833333333333337,0.5136857445686589
0.045681063122926524,0.37337662337662336,0.3233333333333333,0.4960255102881444
0.14950166112956742,0.2560564435564435,0.3616666666666667,0.4676734188993982
0.020764119601327513,0.7403221778221778,0.35666666666666663,0.8220214028535398
0.020764119601328623,0.15415834165834175,0.5399999999999999,0.5619572430049
0.008305647840531893,0.8492757242757243,0.3016666666666667,0.9012996268765925
0.01245847176079784,0.39928821178821183,0.4266666666666667,0.5844918596833382
0.004152823920263726,0.0,0.46333333333333326,0.46335194369322596
0.12458471760797396,0.0,0.3366666666666667,0.3589788243140577
0.07059800664451832,0.40715534465534464,0.26666666666666666,0.4918034814178353
0.08305647840531616,0.0008741258741260527,0.1866666666666667,0.20431247427795743
0.07059800664451998,0.24637862137862154,0.26499999999999996,0.3686617740078429
0.049833887043189695,0.52997002997003,0.25499999999999995,0.5902344017119536
0.1370431893687707,0.0,0.17000000000000004,0.2183594187397575
0.04152823920265947,0.18918581418581426,0.31833333333333336,0.37262847187451187
1.1102230246251565e-15,0.5271603396603396,0.28666666666666674,0.6000631645823483
0.012458471760798395,0.29339410589410586,0.2816666666666666,0.4069046890896288
0.04568106312292319,0.0,0.45333333333333337,0.45562909327560686
0.26993355481727654,0.013236763236763371,0.2,0.3362132298367775
0.4318936877076418,0.0,0.29500000000000004,0.5230269185058318
0.24501661129568308,0.00474525474525489,0.4133333333333333,0.480520656889859
0.303156146179403,0.0,0.3866666666666667,0.49133976032625193
0.2657807308970095,0.02953296703296715,0.32999999999999996,0.42474885880708246
0.3612956810631218,0.0,0.36000000000000004,0.5100338902022739
0.6686046511627908,0.0,0.17833333333333337,0.6919790150967693
0.05813953488371881,0.0,0.61,0.6127643964171671
0.11627906976744207,0.7860889110889111,0.25,0.8330405741636668
0.045681063122926524,0.37337662337662336,0.3233333333333333,0.4960255102881444
0.14950166112956742,0.2560564435564435,0.3616666666666667,0.4676734188993982
0.2408637873754138,0.12849650349650366,0.3016666666666667,0.4068531593307754
0.02491694352159457,0.8312937062937062,0.2833333333333333,0.8786056327930996
0.06229235880398698,0.2878996003996005,0.4166666666666667,0.5102721126876575
0.020764119601328623,0.41720779220779236,0.37999999999999995,0.5647065525932197
0.08305647840531616,0.2827797202797203,0.3333333333333333,0.44494253552305013
0.012458471760798395,0.8455919080919081,0.3950000000000001,0.9333841055798672
0.11212624584717612,0.5811688311688312,0.27666666666666667,0.6533559135527675
0.05813953488371992,0.3713161838161838,0.29666666666666663,0.47881836325627736
0.11212624584717612,0.6323051948051949,0.2700000000000001,0.6966219594481765
0.062292358803987535,0.8050074925074926,0.27999999999999997,0.8545860992074266
0.14534883720930147,0.41321178821178817,0.26833333333333337,0.5136857445686589
0.24916943521594792,0.08216783216783219,0.3333333333333333,0.4242028656198666
0.09551495016611344,0.1912462537462538,0.46,0.5072457346072134
0.004152823920263726,0.0,0.46333333333333326,0.46335194369322596
0.12458471760797396,0.0,0.3366666666666667,0.3589788243140577
0.07059800664451832,0.40715534465534464,0.26666666666666666,0.4918034814178353
0.08305647840531616,0.0008741258741260527,0.1866666666666667,0.20431247427795743
0.07059800664451998,0.24637862137862154,0.26499999999999996,0.3686617740078429
0.049833887043189695,0.52997002997003,0.25499999999999995,0.5902344017119536
0.1370431893687707,0.0,0.17000000000000004,0.2183594187397575
1.1102230246251565e-15,0.5271603396603396,0.28666666666666674,0.6000631645823483
0.012458471760798395,0.29339410589410586,0.2816666666666666,0.4069046890896288
0.008305647840532449,0.3817432567432568,0.3533333333333334,0.5202320081458305
0.04152823920265891,0.42613636363636365,0.2733333333333333,0.5079644733400236
0.02906976744185996,0.5329670329670331,0.26666666666666666,0.5966657529303299
0.04568106312292319,0.0,0.44333333333333336,0.44568060757955913
0.02491694352159457,0.05931568431568446,0.2883333333333333,0.29542395906799324
0.11627906976744207,0.7860889110889111,0.25,0.8330405741636668
0.26993355481727654,0.013236763236763371,0.2,0.3362132298367775
0.4318936877076418,0.0,0.29500000000000004,0.5230269185058318
0.2657807308970095,0.02953296703296715,0.32999999999999996,0.42474885880708246
0.14534883720930147,0.41321178821178817,0.26833333333333337,0.5136857445686589
0.14950166112956742,0.0,0.33166666666666667,0.36380423919778315
0.1785714285714285,0.31012737262737256,0.22999999999999995,0.42540185983937345
0.5606312292358828,0.0,0.1716666666666666,0.586324841396799
0.02491694352159457,0.8312937062937062,0.2833333333333333,0.8786056327930996
0.01245847176079784,0.39928821178821183,0.4266666666666667,0.5844918596833382
0.020764119601328623,0.41720779220779236,0.37999999999999995,0.5647065525932197
0.012458471760798395,0.8455919080919081,0.3950000000000001,0.9333841055798672
0.1287375415282388,0.4891358641358641,0.2833333333333333,0.5797456562669973
0.11212624584717612,0.5811688311688312,0.27666666666666667,0.6533559135527675
0.11212624584717612,0.6323051948051949,0.2700000000000001,0.6966219594481765
0.062292358803987535,0.8050074925074926,0.27999999999999997,0.8545860992074266
0.04568106312292319,0.0,0.45333333333333337,0.45562909327560686
0.04152823920265947,0.18918581418581426,0.31833333333333336,0.37262847187451187
0.2408637873754138,0.12849650349650366,0.3016666666666667,0.4068531593307754
0.05813953488371992,0.3713161838161838,0.29666666666666663,0.47881836325627736
0.09551495016611455,0.17657342657342667,0.3433333333333334,0.3977173097250036
0.24501661129568308,0.00474525474525489,0.4133333333333333,0.480520656889859
